valor,hora,tipo,saldo
869.86,10,transferencia,49309.9
1243.38,19,transferencia,92582.85
2713.19,0,pagamento,86906.53
311.42,4,levantamento,52242.7
2460.08,6,transferencia,52162.08
3331.44,17,pagamento,74463.57
622.08,4,transferencia,64568.12
1405.27,19,levantamento,89898.86
5967.77,5,levantamento,103962.11
3065.18,0,levantamento,93870.7
2585.25,16,transferencia,95227.31
3994.87,17,transferencia,101582.95
7659.0,3,transferencia,75969.61
1835.05,16,pagamento,32213.83
1305.38,12,pagamento,58617.26
3987.15,4,pagamento,6623.06
1556.25,21,pagamento,101736.98
860.56,3,transferencia,94981.13
1173.74,22,levantamento,67448.56
2321.26,4,transferencia,50543.63
1261.84,8,pagamento,87200.8
1339.46,12,transferencia,108014.51
794.85,8,deposito,73476.78
5700.41,3,deposito,128718.71
1374.57,13,transferencia,74555.65
1023.3,21,transferencia,90572.32
1114.21,1,transferencia,72820.33
3435.85,17,levantamento,87964.27
2859.95,18,pagamento,112561.71
1210.17,1,pagamento,119853.53
1855.39,8,levantamento,86635.02
2256.03,13,deposito,85927.1
1029.4,11,deposito,57384.14
527.16,19,pagamento,64815.34
2729.93,4,transferencia,119764.47
1076.01,1,pagamento,75588.97
2571.59,7,pagamento,101978.98
2337.46,23,levantamento,114688.11
1890.57,22,pagamento,76396.59
1285.75,6,pagamento,112498.77
1088.83,6,pagamento,102781.49
727.25,7,transferencia,115894.31
1105.66,19,levantamento,75275.69
2849.94,21,levantamento,63191.62
5531.76,23,deposito,64925.42
4919.09,23,levantamento,119800.03
2031.11,3,levantamento,71757.63
5529.4,0,transferencia,71693.64
1414.52,1,pagamento,133885.61
643.65,3,transferencia,77948.99
8405.99,8,deposito,-12048.91
2769.01,2,pagamento,72264.82
529.69,20,transferencia,78603.22
6293.29,0,transferencia,122742.05
997.51,4,deposito,35308.04
1187.13,10,transferencia,89650.85
4093.3,10,transferencia,69609.57
5374.2,10,transferencia,91707.86
811.93,14,pagamento,92424.44
5865.2,0,transferencia,76066.73
3638.73,10,transferencia,86966.75
953.56,5,levantamento,107760.4
1485.16,16,pagamento,39930.33
6080.9,17,transferencia,100461.25
518.82,10,transferencia,18984.08
5456.55,8,pagamento,38654.93
3558.61,11,pagamento,62177.38
2717.08,12,transferencia,53783.52
2008.93,2,deposito,129864.68
8743.89,3,levantamento,13821.83
9841.26,20,levantamento,73173.47
1105.24,15,pagamento,116216.47
2950.6,22,transferencia,69714.83
8099.04,3,transferencia,74450.93
964.84,11,deposito,59067.54
2196.26,9,pagamento,18012.2
4036.37,12,pagamento,48832.95
360.71,5,transferencia,125754.65
3508.15,7,levantamento,55666.92
756.92,10,pagamento,119788.14
2108.78,16,deposito,60141.61
4516.42,5,levantamento,36892.43
267.38,14,transferencia,106251.98
3390.35,12,levantamento,53800.27
9234.14,8,transferencia,113098.09
1180.11,14,levantamento,90473.42
2867.95,18,transferencia,137293.34
5261.8,18,levantamento,44747.94
505.55,9,deposito,126133.02
3313.95,4,transferencia,57188.3
4101.11,14,pagamento,106154.57
3013.62,2,deposito,74587.01
1937.78,15,levantamento,44761.49
812.14,4,levantamento,107548.11
5503.5,4,transferencia,64299.32
1858.64,23,pagamento,97351.84
877.34,1,levantamento,74348.03
1401.89,7,pagamento,78691.67
2427.72,16,levantamento,93228.17
518.56,20,transferencia,92517.28
1834.16,2,transferencia,85220.52
1295.3,20,deposito,27792.55
5264.92,0,pagamento,75586.39
403.46,21,transferencia,79212.51
3831.48,9,transferencia,51315.02
5617.69,15,pagamento,120061.4
415.85,12,pagamento,101521.3
457.72,5,deposito,106331.49
7545.6,12,transferencia,30500.93
877.0,11,deposito,84405.44
21501.18,22,levantamento,42508.75
426.38,4,deposito,83203.84
2071.52,6,pagamento,68217.75
1774.52,1,deposito,123065.83
1530.64,17,pagamento,97454.7
2618.53,9,pagamento,58674.05
2742.2,23,pagamento,169944.72
1581.09,21,pagamento,107559.47
803.25,20,levantamento,112663.49
4180.59,18,levantamento,84701.36
2988.25,19,levantamento,95318.66
1981.61,23,levantamento,74816.03
2913.45,9,pagamento,89138.2
3344.77,6,levantamento,44199.77
983.01,12,pagamento,110026.39
2831.45,12,transferencia,127769.01
1161.62,10,pagamento,69166.87
3434.5,18,pagamento,135848.45
1550.11,21,levantamento,63468.99
2949.45,6,levantamento,56370.82
1277.89,1,transferencia,95863.29
3074.7,11,levantamento,84132.74
826.32,12,pagamento,62450.95
1861.12,3,transferencia,71211.74
3962.01,0,transferencia,61383.5
2627.44,19,pagamento,95419.38
2108.27,14,transferencia,92970.93
7652.97,17,levantamento,36895.59
4100.69,22,pagamento,44484.26
3584.71,14,transferencia,46865.05
3060.77,16,deposito,67325.03
3381.78,21,transferencia,122715.87
6806.83,2,transferencia,118940.08
1294.48,7,pagamento,38946.15
4054.26,23,transferencia,94448.8
2404.72,22,transferencia,105075.55
1330.76,6,transferencia,94112.51
1669.4,0,pagamento,-93.49
2154.52,18,pagamento,135010.03
908.73,23,transferencia,163686.39
3609.09,17,levantamento,85176.64
1665.23,0,pagamento,57546.45
1935.16,10,transferencia,49041.84
5354.87,0,transferencia,126278.72
2005.8,14,deposito,65099.81
6261.25,7,pagamento,54599.29
1188.14,12,deposito,90980.56
751.71,2,pagamento,37042.82
1433.69,6,transferencia,43346.7
190.23,12,transferencia,93057.9
3731.66,17,levantamento,48505.62
787.51,23,levantamento,17381.49
1103.06,11,levantamento,110845.35
3206.78,2,transferencia,112902.64
1988.82,9,levantamento,44580.31
1271.01,4,levantamento,71615.4
354.52,22,pagamento,42219.73
5118.65,8,transferencia,111881.64
3224.28,0,pagamento,9655.25
9363.52,4,deposito,33269.86
1122.03,0,transferencia,129379.84
564.78,1,pagamento,105151.03
4007.02,9,pagamento,105784.7
1555.5,3,transferencia,70334.36
2988.53,2,transferencia,127731.17
6607.31,9,pagamento,83735.41
2466.42,14,levantamento,32354.09
2066.97,20,transferencia,98512.56
2173.3,5,transferencia,129594.06
487.94,0,deposito,123636.01
4387.13,9,levantamento,123895.07
4617.78,1,pagamento,11050.69
2764.06,23,transferencia,74948.27
537.9,8,pagamento,80467.17
1641.03,16,transferencia,54577.83
5714.83,15,levantamento,87604.57
1149.86,1,transferencia,57661.69
4662.94,15,transferencia,4783.13
1889.52,2,pagamento,53378.33
3197.11,18,levantamento,100542.96
1300.22,12,transferencia,90181.46
1934.31,5,pagamento,39613.1
2564.12,6,levantamento,104083.35
760.07,11,pagamento,112440.58
2251.0,13,levantamento,83735.03
210.44,21,transferencia,76946.3
1117.44,14,transferencia,92082.15
2793.66,1,deposito,39389.77
4430.25,21,pagamento,164465.51
2639.12,9,transferencia,95916.17
594.52,16,pagamento,93599.43
4131.05,22,transferencia,26831.72
726.82,14,transferencia,131430.85
2955.31,5,pagamento,43625.29
746.45,23,deposito,62733.71
974.02,1,deposito,77477.49
841.28,0,pagamento,57368.5
2020.63,8,levantamento,74870.57
1546.23,15,transferencia,49249.57
2716.58,15,pagamento,107878.84
1781.29,13,pagamento,95353.4
536.84,22,levantamento,65181.88
2254.42,0,transferencia,111880.57
441.54,1,transferencia,84790.21
891.51,8,transferencia,38585.95
1351.36,15,pagamento,54032.63
1278.49,4,pagamento,99963.63
483.99,17,transferencia,106655.39
5415.0,15,transferencia,95690.88
6757.46,4,transferencia,74936.66
10944.8,16,transferencia,122697.69
4528.39,9,levantamento,43599.76
1317.7,11,levantamento,58672.1
1299.66,4,pagamento,76048.06
1243.5,22,levantamento,92811.41
8852.99,7,transferencia,72117.61
1648.41,10,pagamento,20854.46
4990.97,2,deposito,52265.96
4689.81,15,transferencia,20574.81
2104.09,19,transferencia,53949.82
566.05,10,pagamento,47532.89
1677.17,17,transferencia,140688.06
2033.62,16,levantamento,118466.64
5025.79,9,transferencia,99475.12
1836.41,23,pagamento,132297.34
687.54,22,levantamento,95189.97
3985.14,10,levantamento,1156.29
1507.14,14,transferencia,131990.68
235.99,7,deposito,104450.79
2344.88,4,transferencia,134325.41
2698.95,4,transferencia,59561.29
921.17,0,transferencia,54329.13
1550.55,8,pagamento,86030.1
3060.01,13,deposito,91472.91
2357.67,2,transferencia,100074.87
517.95,16,deposito,101508.01
4928.75,12,deposito,82882.61
7080.25,19,deposito,87334.38
1202.13,19,deposito,58205.16
392.33,23,pagamento,75300.1
3350.59,9,transferencia,115852.88
1055.24,9,pagamento,91188.67
2774.87,4,levantamento,92473.97
10527.4,14,levantamento,34090.1
524.77,9,transferencia,86735.58
955.95,4,levantamento,53863.67
1547.53,0,transferencia,102478.88
5081.4,12,transferencia,52487.94
31085.41,3,levantamento,66655.98
2203.2,23,pagamento,184300.37
489.91,7,transferencia,100643.66
1371.39,19,pagamento,133230.71
972.73,2,transferencia,73731.4
3220.42,19,pagamento,103389.04
2444.28,21,deposito,117501.11
785.68,2,transferencia,44487.87
928.17,15,deposito,66503.84
1355.54,11,levantamento,93774.14
1492.96,12,transferencia,85548.81
1748.04,18,transferencia,118921.87
1880.13,8,pagamento,56254.98
4855.56,15,levantamento,163940.32
1316.89,18,pagamento,96756.68
1170.45,0,levantamento,68149.08
619.54,15,transferencia,85109.75
1511.58,18,levantamento,97023.31
2219.32,23,pagamento,100188.12
455.19,8,levantamento,64082.91
1374.79,12,transferencia,55871.38
4574.42,3,transferencia,65368.77
3037.06,5,transferencia,140527.11
2437.54,7,levantamento,74140.25
2971.94,6,pagamento,70523.33
1142.57,7,transferencia,75411.14
1027.07,10,deposito,97275.75
5001.67,2,levantamento,62288.03
3508.39,3,pagamento,32579.39
995.24,0,levantamento,110140.54
402.23,19,transferencia,68832.37
1011.9,4,transferencia,122305.19
2792.88,1,levantamento,165480.54
1067.84,13,levantamento,52227.6
2354.43,12,pagamento,59691.41
5629.73,16,levantamento,95735.39
1678.37,12,levantamento,77016.1
2180.19,20,pagamento,133948.96
3127.29,23,transferencia,78735.96
760.77,7,levantamento,61016.11
974.15,10,transferencia,50099.66
3232.23,8,deposito,52368.16
1862.31,23,pagamento,109416.8
1993.02,12,pagamento,15070.0
1856.83,12,transferencia,105127.53
3954.6,6,deposito,85386.74
2562.07,10,transferencia,85183.94
2589.08,16,levantamento,109233.12
4806.66,9,transferencia,79862.23
6537.17,0,deposito,52545.12
10882.09,7,deposito,16833.83
1137.73,14,levantamento,70736.68
13036.73,4,deposito,64462.27
751.88,21,transferencia,95324.34
8503.2,19,deposito,113679.46
1088.8,3,transferencia,94773.32
1711.03,12,pagamento,78765.81
1835.11,15,levantamento,123122.09
903.63,7,pagamento,56616.84
1937.93,13,transferencia,16161.25
941.74,11,pagamento,82819.08
673.2,19,levantamento,80455.54
1752.89,6,levantamento,46790.69
6450.43,23,levantamento,64849.84
1475.55,22,levantamento,80706.38
3838.42,4,levantamento,89760.66
919.17,14,transferencia,39382.94
647.56,9,pagamento,67389.38
2599.54,0,pagamento,32065.98
7364.97,5,pagamento,94275.7
2137.01,7,transferencia,91168.36
3502.8,10,pagamento,78747.72
5979.54,5,pagamento,78553.1
1755.97,7,pagamento,130506.68
1600.95,21,pagamento,35024.47
2637.72,17,levantamento,111377.67
3041.22,21,deposito,164855.53
590.41,13,pagamento,59778.98
2290.63,8,transferencia,65019.11
1807.06,12,transferencia,112659.07
961.39,17,pagamento,72008.99
1709.83,13,levantamento,132332.02
711.76,2,pagamento,35603.01
539.83,22,levantamento,43536.59
1907.37,16,levantamento,118417.42
3720.68,10,transferencia,117642.24
1369.45,12,transferencia,48429.37
838.33,19,levantamento,45262.15
949.33,19,pagamento,116048.73
2804.99,9,deposito,58999.93
6863.06,4,pagamento,55948.55
3348.83,6,transferencia,102403.17
5118.59,20,levantamento,112853.86
782.04,9,transferencia,73694.29
1704.21,5,transferencia,33255.94
4084.49,17,pagamento,951.48
590.32,5,transferencia,47844.62
1067.74,12,transferencia,74454.98
3841.49,21,levantamento,54240.66
2223.28,16,transferencia,65168.93
835.4,21,levantamento,97116.98
490.46,22,pagamento,102884.98
5270.35,6,transferencia,86459.66
349.78,2,pagamento,80607.6
2998.65,23,transferencia,111976.12
1180.35,6,pagamento,102133.06
4178.28,19,pagamento,86611.03
785.47,19,pagamento,122601.31
14644.78,6,deposito,49463.97
2494.49,1,pagamento,114358.98
2845.96,4,pagamento,76834.22
974.15,12,pagamento,92410.89
1625.05,5,levantamento,52162.77
1659.12,3,pagamento,18794.06
7607.23,0,deposito,55444.18
2491.05,10,pagamento,55850.64
2793.54,0,transferencia,44519.54
2768.66,18,pagamento,73955.1
2989.58,8,transferencia,98308.29
594.93,17,levantamento,75217.84
9315.31,13,levantamento,91750.85
896.06,20,transferencia,85890.76
1753.34,6,pagamento,21382.63
6156.02,1,transferencia,99594.8
8498.97,16,deposito,108461.41
3445.29,6,transferencia,161611.8
1207.42,20,pagamento,56445.66
2002.57,6,levantamento,91329.47
2066.42,0,transferencia,101338.95
2125.82,21,levantamento,69453.49
675.84,21,levantamento,132783.58
4954.68,22,pagamento,64405.43
2013.58,7,pagamento,43646.85
1014.57,13,pagamento,46474.74
1213.53,12,transferencia,36798.43
2243.7,9,pagamento,40874.88
588.56,11,levantamento,98965.19
3650.97,12,transferencia,88446.3
2181.54,15,transferencia,88973.56
6326.81,20,transferencia,58248.29
1923.82,12,transferencia,64693.63
758.84,14,transferencia,77241.4
693.5,3,pagamento,116944.33
1322.71,4,transferencia,104898.27
1439.54,13,levantamento,84265.42
1148.48,4,levantamento,88084.74
2003.77,6,pagamento,144752.97
1125.39,13,transferencia,43508.43
2215.79,1,pagamento,97341.49
1192.11,1,transferencia,114598.78
2996.99,0,pagamento,30740.82
1410.81,1,transferencia,80443.51
4899.88,1,deposito,48457.39
3046.77,20,deposito,72512.61
2110.9,22,levantamento,107704.08
1531.28,12,pagamento,87036.61
536.35,4,transferencia,113588.44
5601.78,19,pagamento,114988.73
1048.78,14,levantamento,65685.54
1944.16,21,transferencia,85616.51
2380.45,19,transferencia,100097.13
1561.17,14,transferencia,46198.64
5343.74,6,pagamento,136432.4
680.55,12,pagamento,105008.94
7238.34,15,levantamento,122323.86
3094.08,18,transferencia,113661.28
1484.54,12,levantamento,87648.47
1497.89,23,pagamento,77498.89
306.91,23,pagamento,105807.18
917.28,2,transferencia,126975.73
1362.23,22,levantamento,81220.73
2081.58,0,pagamento,74143.66
4952.59,4,pagamento,86080.93
9228.36,8,levantamento,123315.17
2248.04,17,deposito,57039.67
2131.3,2,pagamento,90812.02
1221.36,19,pagamento,54148.93
458.48,1,pagamento,147722.94
1113.62,21,pagamento,81475.46
1533.95,20,levantamento,75621.65
3945.44,4,transferencia,126424.74
2739.72,23,transferencia,70367.46
2158.65,13,levantamento,126465.0
1136.1,21,levantamento,81820.31
370.3,0,levantamento,32272.21
388.62,16,levantamento,125353.1
477.71,20,levantamento,44438.67
1431.38,12,transferencia,62241.74
4004.75,11,pagamento,105706.37
3919.24,18,deposito,21131.31
3411.72,11,pagamento,1331.37
1197.42,7,levantamento,-36289.75
4516.13,10,transferencia,101607.15
858.46,1,deposito,74763.77
3578.56,4,levantamento,147515.59
473.59,21,pagamento,79483.64
705.08,2,transferencia,42229.13
6782.44,14,deposito,96683.99
1535.99,13,pagamento,113754.16
1048.61,23,transferencia,57807.52
4368.64,7,pagamento,71111.91
4788.14,5,transferencia,150263.69
1278.41,8,transferencia,81385.14
2259.21,18,pagamento,46422.77
2017.32,2,deposito,27664.68
188.35,23,transferencia,77749.6
591.88,12,transferencia,46700.28
3842.21,9,deposito,106282.55
928.82,3,deposito,152422.08
2762.44,0,pagamento,136486.38
2231.51,7,levantamento,130026.78
4780.72,7,levantamento,99126.35
607.27,13,levantamento,48663.41
2478.39,20,deposito,113000.43
1715.86,13,pagamento,82024.71
961.2,11,deposito,101138.16
955.81,1,deposito,115859.98
2168.92,6,pagamento,73413.07
2992.12,3,transferencia,126172.59
1902.41,23,levantamento,56575.83
1950.36,9,pagamento,11274.5
1213.43,10,levantamento,47948.55
1279.53,21,levantamento,-21040.4
959.13,22,levantamento,109334.83
1194.06,9,transferencia,84003.43
2909.51,17,levantamento,6713.12
3181.55,20,deposito,67223.48
651.51,3,transferencia,72233.95
882.58,18,transferencia,96848.71
1024.21,6,deposito,83344.81
1717.75,0,levantamento,75731.52
470.35,13,pagamento,72278.11
895.05,12,transferencia,89837.47
90186.0,5,levantamento,133200.5
2490.87,18,pagamento,28384.02
1765.63,22,transferencia,137902.15
1248.83,8,levantamento,73759.7
772.3,2,levantamento,67939.6
1264.36,16,pagamento,121117.43
1150.84,18,pagamento,67300.84
6685.75,15,deposito,61616.29
4014.29,3,deposito,111274.27
1040.48,15,levantamento,147252.44
2063.49,18,levantamento,111062.45
3848.22,22,pagamento,68128.92
1040.22,11,deposito,53644.48
581.91,6,transferencia,71309.86
429.45,19,transferencia,124899.86
5003.1,8,pagamento,102346.53
1551.77,1,levantamento,72301.19
2282.58,22,pagamento,72390.42
1142.08,7,pagamento,37808.91
655.69,23,pagamento,118558.55
761.25,9,levantamento,29947.39
618.42,0,transferencia,59560.96
3568.84,17,pagamento,103941.73
5967.29,7,levantamento,83161.44
1862.72,12,deposito,88902.83
536.87,6,transferencia,95040.95
2689.92,13,pagamento,86943.38
4974.04,6,transferencia,44317.95
3933.69,16,levantamento,137721.81
1766.39,17,transferencia,137174.54
1498.79,1,deposito,71376.17
1755.08,2,deposito,-12652.3
4818.41,18,levantamento,21081.43
3321.9,2,transferencia,47438.19
1327.95,11,pagamento,7025.98
1301.49,3,transferencia,-55831.13
1229.85,3,transferencia,106807.61
771.47,8,pagamento,48051.26
5331.94,2,transferencia,81849.11
962.7,2,deposito,70410.12
2676.38,19,pagamento,69620.47
1065.14,21,transferencia,127566.21
1234.25,4,transferencia,87953.35
1650.6,15,deposito,139825.52
2796.7,18,pagamento,72033.57
1469.42,23,levantamento,85476.38
726.79,4,deposito,103082.45
1835.85,7,transferencia,100530.19
979.13,11,levantamento,50130.4
6217.17,5,pagamento,65959.87
1468.57,1,deposito,102388.83
1059.58,14,pagamento,55401.48
8776.57,15,pagamento,73432.69
3265.32,22,transferencia,113239.03
882.34,3,levantamento,113357.51
960.32,14,pagamento,4041.34
2642.15,6,pagamento,111180.62
1872.03,14,pagamento,137438.89
3685.42,15,pagamento,51412.61
1064.07,16,pagamento,147092.47
3168.1,4,transferencia,106083.3
301.68,5,pagamento,73016.51
1597.9,3,pagamento,75358.36
1103.52,9,transferencia,86415.36
1256.35,21,pagamento,90190.7
1665.2,0,deposito,144362.19
4495.37,7,pagamento,60257.36
718.21,5,levantamento,123639.01
314.05,9,transferencia,67535.68
788.05,3,transferencia,89305.64
4096.75,20,pagamento,61714.65
484.93,23,pagamento,56996.9
1144.18,12,pagamento,78225.26
3539.22,17,transferencia,100552.18
1725.47,19,pagamento,121606.86
4460.27,22,deposito,24231.19
354.99,1,levantamento,69349.37
1397.88,5,pagamento,37405.55
5269.77,10,deposito,91451.93
733.99,11,deposito,86334.56
4137.5,8,transferencia,48781.4
1497.34,10,deposito,100212.57
2558.83,14,pagamento,59120.66
4972.74,12,transferencia,100599.12
2550.05,1,pagamento,94405.24
1126.65,19,levantamento,61716.16
2834.58,13,levantamento,69299.59
1064.82,9,pagamento,54826.93
2250.02,14,pagamento,66903.93
664.16,20,levantamento,93876.14
1850.62,9,transferencia,53377.95
4681.78,23,pagamento,99651.42
1423.66,20,deposito,90275.63
4337.06,20,transferencia,52834.25
21477.12,8,transferencia,98667.62
1766.65,5,levantamento,98059.29
2955.29,20,levantamento,129585.03
2647.82,2,levantamento,41516.61
2164.8,11,transferencia,157248.94
3395.88,16,deposito,79627.54
1482.56,21,transferencia,76977.8
1064.19,11,transferencia,57691.23
533.22,3,transferencia,58864.9
1374.43,13,transferencia,45578.68
3718.77,7,pagamento,83655.78
852.49,17,levantamento,83592.32
2202.49,1,pagamento,60956.62
